RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOPJUNE	CONFPOPJUNE_FLAG	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10950514	111067067061000000000	111067067	GWINNETT COUNTY	GWINNETT COUNTY SHERIFF'S DEPARTMENT	2016	LAWRENCEVILLE	11	30043	13	13135	1	1.0546875	1	7	1	1948	0	2032	0	0	0	2032	0	1	0	3	0	471	1	1712	0	293	0	25	0	2	0	2032	0	27	0	443	1	1589	1	2032	0	1442	3	351	3	 	239	3	2032	0	644	3	1012	3	332	3	0	3	35	3	0	3	0	3	 	0	3	9	3	2032	0	0	1	0	1	0	1	0	1	 	0	0	86	0	0	1	0	0	0	0	0	0	86	0	20	2079	0	1695	1	288	0	1983	0	3396	1	20341	0	3458	0	23799	0	20525	3	3274	3	23799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	532	0	424	0	108	0	156	0	32	0	124	0	688	0
10956439	111067067060100000000	111067067	GWINNETT COUNTY	GWINNETT COUNTY DEPARTMENT OF CORRECTION	2016	LAWRENCEVILLE	11	30043	13	13135	1	1.0546875	1	7	1	363	0	409	0	0	0	409	0	0	0	-9	-9	25	0	389	0	20	0	0	0	0	0	409	0	0	0	409	0	0	0	409	0	157	0	252	0	 	0	0	409	0	150	0	200	0	59	0	0	0	0	0	0	0	0	0	 	0	0	0	0	409	0	0	3	0	3	0	3	0	3	 	0	3	42	3	0	3	0	3	8	3	0	3	50	3	22	412	0	364	1	16	1	380	1	1031	3	1374	1	40	1	1414	0	1058	1	40	1	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	100	3	33	3	67	3	42	3	25	3	17	3	142	3
10956442	111069069061000000000	111069069	HALL COUNTY	HALL COUNTY SHERIFFS OFFICE	2016	GAINESVILLE	11	30507	13	13139	1	1.05357143	1	8	1	745	4	687	4	0	4	687	4	-9	-9	-9	-9	-9	-9	571	4	93	4	22	4	1	4	687	4	-9	-9	199	4	488	4	687	4	446	4	241	4	 	0	4	687	4	146	4	541	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	687	4	0	4	0	4	0	4	0	4	 	0	4	17	4	0	4	0	4	3	4	0	4	20	4	-9	-9	-9	638	4	95	4	733	4	1339	4	6278	4	2386	4	8664	4	5686	4	2291	4	7977	4	0	4	0	4	0	4	0	4	0	4	0	4	0	4	 	0	4	0	4	153	4	86	4	67	4	34	4	6	4	28	4	187	4
10956441	111069069060100000000	111069069	HALL COUNTY	HALL COUNTY CORRECTIONAL INSTITUTION	2016	GAINESVILLE	11	30507	13	13139	1	1.05357143	1	8	1	190	0	208	0	0	0	208	0	0	0	-9	-9	0	0	208	0	0	0	0	0	0	0	208	0	0	0	208	0	0	0	208	0	208	0	0	0	 	0	0	208	0	107	0	95	0	5	0	0	0	1	0	0	0	0	0	 	0	0	0	0	208	0	0	0	0	0	0	0	0	0	 	0	0	190	0	0	0	0	0	18	0	0	0	208	0	1	209	0	203	0	0	0	203	0	220	0	328	0	0	0	328	0	313	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	27	0	3	0	6	0	2	0	4	0	36	0
10956449	111075075062000000000	111075075	HENRY COUNTY	HENRY COUNTY SHERIFFS DEPARTMENT	2016	MCDONOUGH	11	30253	13	13151	1	1.05357143	1	8	1	637	0	626	0	0	0	626	0	1	0	17	1	4	1	517	0	108	0	1	0	0	0	626	0	1	0	223	0	403	0	626	0	71	0	555	0	 	0	0	626	0	272	0	350	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	626	0	0	0	0	0	3	0	0	0	 	0	0	6	0	0	0	0	0	3	0	1	0	13	0	12	637	0	506	0	73	0	579	0	908	0	9148	0	3566	0	12714	0	8974	0	3637	0	12611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	281	0	244	0	37	0	27	0	3	0	24	0	308	0
10956450	111076076061000000000	111076076	HOUSTON COUNTY, PEACH COUNTY	HOUSTON COUNTY SHERIFFS OFFICE	2016	PERRY	11	31069	13	13153	7	1.30404508	1.27884614	17	1	400	1	425	1	0	1	425	1	1	0	20	1	50	1	355	1	70	1	0	0	0	0	425	1	0	0	60	1	365	1	425	1	300	1	125	1	 	0	0	425	1	104	1	225	1	75	0	0	0	10	1	0	0	11	1	 	0	0	0	0	425	1	1	1	0	1	0	1	0	1	 	0	1	4	1	2	1	0	1	2	1	0	1	9	1	15	425	1	355	1	70	1	425	1	667	1	6000	1	1500	1	7500	1	5900	0	950	1	6850	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	153	1	97	1	56	1	18	1	2	1	16	1	171	1
10956451	111077077061000000000	111077077	IRWIN COUNTY	IRWIN COUNTY DETENTION CENTER	2016	OCILLA	11	31774	13	13155	1	1.05357143	1	8	1	839	0	771	0	0	0	771	0	0	0	-9	-9	668	0	520	0	251	0	0	0	0	0	771	0	0	0	0	0	771	0	771	0	85	1	18	1	deportation hold	668	0	771	0	107	0	355	0	302	0	2	0	5	0	0	0	0	0	 	0	0	0	0	771	0	85	0	0	0	668	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	753	0	23	905	0	563	0	150	0	713	0	1201	0	7728	0	1240	0	8968	0	7668	0	1159	0	8827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	166	0	56	0	110	0	39	0	6	0	33	0	205	0
10956457	111081081062000000000	111081081	JEFFERSON COUNTY	JEFFERSON COUNTY SHERIFFS OFFICE	2016	LOUISVILLE	11	30434	13	13163	7	1.30404508	1.27884614	17	1	70	0	95	0	0	0	95	0	1	0	0	0	0	0	82	0	13	0	0	0	0	0	95	0	0	0	13	0	82	0	95	0	31	0	64	0	 	0	0	95	0	29	0	65	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1	0	95	0	16	0	0	0	0	0	0	0	 	0	0	13	0	0	0	0	0	1	0	0	0	30	0	31	95	0	80	0	13	0	93	0	93	1	955	1	142	1	1097	1	939	1	140	1	1079	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	2	0	7	0	0	0	0	0	0	0	9	0
10956456	111081081060100000000	111081081	JEFFERSON COUNTY	JEFFERSON COUNTY PRISON	2016	LOUISVILLE	11	30434	13	13163	7	1.30404508	1.27884614	17	1	140	0	138	0	0	0	138	0	0	0	-9	-9	0	0	138	0	0	0	0	0	0	0	138	0	0	0	138	0	0	0	138	0	138	0	0	0	 	0	0	138	0	58	1	78	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	138	0	0	0	0	0	0	0	0	0	 	0	0	138	0	0	0	0	0	0	0	0	0	138	0	1	140	0	139	0	0	0	139	0	140	0	30	0	0	0	30	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	0	6	0	19	0	6	0	1	0	5	0	31	0
10956458	111082082061000000000	111082082	JENKINS COUNTY	JENKINS COUNTY SHERIFFS OFFICE	2016	MILLEN	11	30442	13	13165	1	1.0546875	1	7	1	16	1	16	1	0	0	16	1	0	0	-9	-9	2	1	14	1	2	1	0	0	0	0	16	1	0	0	0	1	16	1	16	1	16	1	0	1	 	0	1	16	1	6	1	8	1	2	1	0	1	0	1	0	1	0	1	 	0	1	0	1	16	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	19	0	14	1	2	1	16	0	56	0	225	1	50	1	275	1	211	1	48	1	259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0	9	0	3	0	4	0	2	0	2	0	16	0
10958819	118082082061000000000	111082082	JENKINS COUNTY	JENKINS CORRECTIONAL CENTER -- CCA	2016	MILLEN	11	30442	13	13165	1	1.0546875	1	7	1	1137	0	1149	0	0	0	1149	0	0	0	-9	-9	53	0	1149	0	0	0	0	0	0	0	1149	0	0	0	1149	0	0	0	1149	0	1149	0	0	0	 	0	0	1149	0	436	0	628	0	81	0	2	0	2	0	0	0	0	0	 	0	0	0	0	1149	0	0	0	0	0	0	0	0	0	 	0	0	1149	0	0	0	0	0	0	0	0	0	1149	0	22	1150	0	1139	0	0	0	1139	0	1226	0	1078	0	0	0	1078	0	1077	0	0	0	1077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	89	0	30	0	59	0	67	0	15	0	52	0	156	0
10956468	111094094061000000000	111094094	MCDUFFIE COUNTY	MCDUFFIE COUNTY SHERIFFS OFFICE	2016	THOMSON	11	30824	13	13189	9	9.29508197	9	19	1	93	0	76	0	0	0	76	0	0	0	-9	-9	1	1	64	0	12	0	0	0	0	0	76	0	0	0	10	1	66	0	76	0	46	1	30	1	 	0	0	76	0	33	1	40	1	2	1	0	1	0	1	0	1	1	1	 	0	1	0	1	76	0	4	1	0	1	0	1	0	1	 	0	0	3	1	0	1	0	0	0	0	0	0	7	1	2	94	0	73	1	13	1	86	1	218	0	1230	1	371	1	1601	1	1230	1	371	1	1601	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	1	7	1	8	1	1	1	1	0	0	0	16	0
10956484	111112112061000000000	111112112	PICKENS COUNTY	PICKENS COUNTY SHERIFF OFFICE	2016	JASPER	11	30143	13	13227	9	9.29508197	9	19	1	130	1	132	1	0	1	132	1	0	0	-9	-9	1	1	109	0	22	0	1	0	0	0	132	1	1	1	0	0	132	0	132	1	82	1	50	1	 	0	0	132	1	99	1	32	1	1	1	0	0	0	0	0	0	0	0	 	0	0	0	0	132	1	0	0	0	0	1	1	0	0	 	0	0	0	0	0	0	0	0	131	1	0	0	132	1	31	132	1	109	1	22	1	131	1	150	0	1581	0	579	0	2160	0	1558	0	568	0	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	21	1	19	1	2	1	1	1	0	1	1	1	22	0
10956486	111114114061000000000	111114114	PIKE COUNTY	PIKE COUNTY SHERIFFS OFFICE	2016	ZEBULON	11	30295	13	13231	5	7.41666651	7.41666651	16	1	30	0	25	1	0	0	25	1	1	0	1	0	0	0	20	0	5	0	0	0	0	0	25	1	0	0	4	0	21	0	25	1	23	0	2	0	 	0	0	25	1	18	0	7	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	1	0	0	0	0	0	0	0	0	 	0	0	7	1	0	0	0	0	6	1	0	0	13	0	10	25	0	20	1	5	1	25	1	30	0	639	0	130	0	769	0	610	0	128	0	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0	12	0	0	0	5	0	4	0	1	0	17	0
10956491	111120120061000000000	111120120	RANDOLPH COUNTY	RANDOLPH COUNTY SHERIFFS OFFICE	2016	CUTHBERT	11	39840	13	13243	5	7.41666651	7.41666651	16	1	65	0	65	1	65	1	130	1	1	0	5	1	0	1	55	0	5	0	2	0	3	0	65	1	0	0	50	0	15	0	65	1	40	1	20	1	5	5	0	65	1	10	0	20	0	10	0	5	0	5	0	2	0	5	0	5	5	0	3	0	65	1	10	0	5	0	5	0	5	0	5	5	0	5	0	5	0	5	0	10	0	10	0	65	0	15	65	0	35	0	30	0	65	0	65	1	50	1	50	1	100	1	10	0	15	0	25	0	20	0	10	0	5	0	5	0	5	0	5	0	5	0	10	10	0	65	1	30	0	15	0	15	0	20	0	10	0	10	0	50	0
10958817	111124124060100000000	111124124	SCREVEN COUNTY	SCREVEN COUNTY PRISON	2016	SYLVANIA	11	30467	13	13251	1	1.0546875	1	7	1	142	0	116	0	0	0	116	0	0	0	-9	-9	0	0	116	0	0	0	0	0	0	0	116	0	0	0	116	0	0	0	116	0	116	0	0	0	 	0	0	116	0	22	0	93	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	116	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	129	0	138	0	0	0	138	0	148	0	174	0	0	0	174	0	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0	13	0	2	0	3	0	1	0	2	0	18	0
10956494	111124124061000000000	111124124	SCREVEN COUNTY	SCREVEN COUNTY SHERIFFS OFFICE	2016	SYLVANIA	11	30467	13	13251	1	1.0546875	1	7	1	57	0	38	0	0	0	38	0	1	0	4	0	0	0	34	0	4	0	0	0	0	0	38	0	0	0	8	0	30	0	38	0	26	1	12	1	 	0	0	38	0	18	0	20	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	0	0	0	0	0	0	0	0	0	 	0	0	6	0	0	0	0	0	8	0	0	0	14	0	31	38	1	50	1	5	1	55	1	247	0	841	0	190	0	1031	0	785	1	180	1	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	12	0	3	0	9	0	5	0	3	0	2	0	17	0
10956497	111126126061000000000	111126126	SPALDING COUNTY	SPALDING COUNTY SHERIFFS OFFICE	2016	GRIFFIN	11	30224	13	13255	1	1.05357143	1	8	1	486	0	422	1	0	0	422	1	0	0	-9	-9	4	0	348	1	74	1	0	1	0	1	422	1	0	0	108	1	314	1	422	1	337	0	72	0	Child Support County Ordinance	13	0	422	1	186	0	226	0	7	0	1	0	1	0	0	0	1	0	 	0	0	0	0	422	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	457	0	338	0	66	0	404	0	366	1	3000	1	1719	1	4719	1	3000	1	1678	1	4678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10956496	111126126060100000000	111126126	SPALDING COUNTY	SPALDING COUNTY CORRECTIONAL INSTITUTION	2016	GRIFFIN	11	30224	13	13255	1	1.05357143	1	8	1	384	0	384	0	0	0	384	0	0	0	-9	-9	1	0	384	0	0	0	0	0	0	0	384	0	0	0	384	0	0	0	384	0	384	0	0	0	 	0	0	384	0	169	0	208	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	384	0	0	0	0	0	0	0	0	0	 	0	0	384	0	0	0	0	0	0	0	0	0	384	0	13	384	0	374	0	0	0	374	0	384	0	208	1	0	0	208	0	97	1	0	0	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	77	0	62	0	15	0	10	0	4	0	6	0	87	0
10956499	111129129060100000000	111129129	SUMTER COUNTY	SUMTER COUNTY CORRECTIONAL INSTITUTE	2016	AMERICUS	11	31719	13	13261	7	1.30404508	1.27884614	17	1	345	1	349	1	0	0	349	0	0	0	-9	-9	0	1	349	0	0	0	0	0	0	0	349	1	0	0	349	1	0	0	349	1	349	0	0	0	 	0	0	349	1	46	0	300	0	2	0	0	0	1	0	0	0	0	0	 	0	0	0	0	349	1	0	1	0	1	0	1	0	1	 	0	1	349	1	0	1	0	1	0	1	0	1	349	0	22	350	1	345	1	0	1	345	1	350	0	282	1	0	0	282	0	206	1	0	0	206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	1	20	1	10	1	5	1	1	1	4	1	35	0
10956500	111129129061000000000	111129129	SUMTER COUNTY	SUMTER COUNTY SHERIFF'S OFFICE	2016	AMERICUS	11	31719	13	13261	7	1.30404508	1.27884614	17	1	170	1	170	1	0	0	170	1	0	0	-9	-9	5	1	144	1	26	1	0	0	0	0	170	1	0	0	15	1	155	1	170	1	135	1	35	1	 	0	1	170	1	40	1	100	1	30	1	0	1	0	1	0	1	0	1	 	0	1	0	1	170	1	15	1	0	1	5	1	0	1	 	0	1	150	1	0	1	0	1	0	1	0	1	170	1	15	174	1	150	1	20	1	170	1	260	1	1100	1	300	1	1400	1	1100	1	300	1	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	44	1	30	1	14	1	2	1	0	1	2	1	46	0
10956504	111134134061000000000	111134134	TELFAIR COUNTY	TELFAIR COUNTY SHERIFFS OFFICE	2016	MCRAE	11	31055	13	13271	10	15.15689616	14.89999962	20	1	28	0	30	0	0	0	30	0	0	0	-9	-9	0	0	5	0	25	0	0	0	0	0	30	0	0	0	0	0	30	0	30	0	22	0	1	0	probation violation	7	0	30	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	0	0	0	0	1	0	0	0	county	28	0	0	0	1	0	0	0	0	0	0	0	30	0	12	34	0	22	0	3	0	25	0	30	0	559	0	144	0	703	0	623	0	146	0	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	9	0	2	0	7	0	1	0	1	0	0	0	10	0
10956507	111136136060100000000	111136136	THOMAS COUNTY	THOMAS COUNTY PRISON	2016	THOMASVILLE	11	31757	13	13275	7	1.30404508	1.27884614	17	1	196	0	196	0	0	0	196	0	0	0	-9	-9	0	0	196	0	0	0	0	0	0	0	196	0	0	0	196	0	0	0	196	0	196	0	0	0	 	0	0	196	0	54	0	140	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	196	0	0	0	0	0	0	0	0	0	 	0	0	181	0	0	0	0	0	15	0	0	0	196	0	31	196	0	194	0	0	0	194	0	196	0	152	0	0	0	152	0	72	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	0	19	0	6	0	6	0	3	0	3	0	31	0
10956508	111136136061000000000	111136136	THOMAS COUNTY	THOMAS COUNTY SHERIFFS OFFICE	2016	THOMASVILLE	11	31792	13	13275	7	1.30404508	1.27884614	17	1	176	0	183	0	0	0	183	0	1	0	10	0	0	0	160	0	21	0	2	0	0	0	183	0	2	0	20	1	163	1	183	0	166	1	17	0	 	0	0	183	0	54	0	127	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	183	0	0	0	0	0	0	0	0	0	 	0	0	5	1	0	0	0	0	3	0	0	0	8	0	31	183	1	162	0	21	0	183	0	480	0	2100	1	842	1	2942	1	2121	0	821	0	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	27	0	16	0	11	0	4	0	2	0	2	0	31	0
10956509	111137137061000000000	111137137	TIFT COUNTY	TIFT COUNTY SHERIFF'S OFFICE	2016	TIFTON	11	31794	13	13277	8	5.15508193	4.90361452	18	1	178	0	203	0	0	0	203	0	0	0	-9	-9	16	0	161	0	24	0	9	0	9	0	203	0	2	0	127	0	76	0	203	0	116	0	87	0	 	0	0	203	0	68	0	110	0	24	0	0	0	0	0	0	0	1	0	 	0	0	0	0	203	0	38	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	40	0	1	223	0	176	0	23	0	199	0	240	0	2876	1	1013	1	3889	1	2396	1	1361	1	3757	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	0	36	0	12	0	5	0	3	0	2	0	53	0
10956513	111141141060100000000	111141141	TROUP COUNTY	TROUP COUNTY PRISON	2016	LAGRANGE	11	30241	13	13285	1	1.05357143	1	8	1	408	4	321	4	39	4	360	4	-9	-9	-9	-9	-9	-9	321	4	0	4	0	4	0	4	321	4	-9	-9	321	4	0	4	321	4	149	4	172	4	 	0	4	321	4	116	4	127	4	21	4	8	4	27	4	0	4	13	4	 	0	4	9	4	321	4	0	4	0	4	0	4	0	4	 	0	4	0	4	0	4	0	4	25	4	0	4	25	4	-9	-9	-9	348	4	0	4	348	4	410	4	501	4	0	4	501	4	518	4	0	4	518	4	38	4	0	4	0	4	0	4	0	4	0	4	0	4	 	1	4	39	4	95	4	64	4	31	4	31	4	10	4	21	4	126	4
10956514	111141141061000000000	111141141	TROUP COUNTY	TROUP COUNTY SHERIFFS OFFICE	2016	LAGRANGE	11	30240	13	13285	1	1.05357143	1	8	1	465	0	429	0	0	0	429	0	1	0	3	0	5	1	349	0	80	0	0	0	0	0	429	0	0	0	32	1	397	0	429	0	249	0	180	1	 	0	0	429	0	170	0	253	0	5	0	0	0	0	0	0	0	1	0	 	0	0	0	0	429	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	442	0	353	0	78	0	431	0	540	0	4117	0	1553	0	5670	0	2296	1	1159	1	3455	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	48	0	37	0	11	0	8	0	4	0	4	0	56	0
10956521	111148148061000000000	111148148	PIERCE COUNTY, WARE COUNTY	WARE COUNTY SHERIFFS OFFICE	2016	WAYCROSS	11	31503	13	13299	7	1.30404508	1.27884614	17	1	448	0	329	0	0	0	329	0	0	0	-9	-9	0	1	260	1	69	1	0	1	0	1	329	0	0	0	90	1	239	1	329	0	210	1	119	1	 	0	0	329	0	201	1	120	1	8	1	0	0	0	0	0	0	0	0	 	0	0	0	0	329	0	5	1	0	0	0	0	0	0	 	0	0	15	1	0	0	0	0	52	1	0	0	72	1	2	351	0	276	1	69	1	345	0	511	0	2263	1	1095	1	3358	0	3000	1	403	1	3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	45	0	30	0	15	0	14	0	11	0	3	0	59	0
10956526	111155155061000000000	111155155	WHITFIELD COUNTY	WHITFIELD COUNTY SHERIFFS DEPARTMENT	2016	DALTON	11	30720	13	13313	7	1.30404508	1.27884614	17	1	448	1	427	1	0	1	427	1	0	0	-9	-9	0	1	350	1	77	1	0	1	0	1	427	1	0	0	427	1	0	1	427	1	354	1	73	1	 	0	1	427	1	360	1	53	1	12	1	0	1	0	1	0	1	0	1	 	0	1	2	1	427	1	2	1	0	1	0	1	0	1	 	0	1	6	1	0	1	0	1	5	1	0	1	13	1	1	469	1	378	1	94	1	472	1	544	1	5220	1	2062	1	7282	1	5154	1	1986	1	7140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	1	53	1	39	1	14	1	150	1	108	1	42	1	203	1
10956534	112029001060100000000	112029001	CLARKE COUNTY	ATHENS-CLARKE COUNTY CORRECTIONAL INSTITUTION	2016	ATHENS	11	30605	13	13059	1	1.05357143	1	8	1	108	0	110	0	0	0	110	0	0	0	-9	-9	0	1	110	0	0	0	0	0	0	0	110	0	0	0	110	0	0	0	110	0	110	0	0	0	 	0	0	110	0	55	1	53	1	1	1	0	1	1	1	0	1	0	1	 	0	1	0	1	110	0	0	1	0	1	0	1	0	1	 	0	1	110	1	0	1	0	1	0	1	0	1	110	0	13	113	0	112	0	0	0	112	0	113	1	128	1	0	0	128	1	149	1	0	0	149	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	25	0	20	0	5	0	4	0	1	0	3	0	29	0
10956535	112029001062000000000	112029001	CLARKE COUNTY	CLARKE COUNTY SHERIFF'S OFFICE	2016	ATHENS	11	30605	13	13059	1	1.05357143	1	8	1	356	0	338	0	0	0	338	0	1	0	12	1	0	0	255	3	83	3	0	3	0	3	338	0	-9	-9	338	3	0	3	338	0	64	3	274	3	 	0	3	338	0	238	3	96	3	4	3	0	3	0	3	0	3	0	3	 	0	3	0	3	338	0	0	3	0	3	0	3	0	3	 	0	3	81	3	0	3	0	3	0	3	0	3	81	3	-9	-9	-9	289	3	72	3	361	3	680	3	6107	3	1926	3	8033	3	6636	3	2048	3	8684	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	77	3	60	3	17	3	26	3	13	3	13	3	103	3
10959002	112029001060200000000	112029001	CLARKE COUNTY	ATHENS-CLARKE COUNTY DIVERSION CENTER	2016	ATHENS	11	30605	13	13059	1	1.05357143	1	8	1	48	0	38	0	0	0	38	0	0	0	-9	-9	0	0	38	0	0	0	0	0	0	0	38	0	0	0	38	0	0	0	38	0	21	0	17	0	 	0	0	38	0	10	0	26	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	38	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	2	0	7	44	0	47	0	0	0	47	0	56	0	200	1	0	0	200	1	176	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	2	0	8	0	4	0	2	0	2	0	14	0
10956541	112060002060000006700	112060002	DeKalb County, Fulton County	CITY OF ATLANTA DEPARTMENT OF CORRECTIONS	2016	ATLANTA	11	30303	13	13121	7	1.30404508	1.27884614	17	1	539	0	517	0	0	0	517	0	1	0	0	0	221	0	398	0	119	0	0	0	0	0	517	0	0	0	174	0	343	0	517	0	10	0	221	0	ICE	286	0	517	0	100	1	269	1	146	1	0	1	2	1	0	1	0	1	 	0	1	0	1	517	0	0	0	9	0	221	0	0	0	 	0	0	0	0	0	0	0	0	3	0	0	0	233	0	5	619	0	449	0	100	0	549	0	1314	0	22879	0	7090	0	29969	0	22751	0	7008	0	29759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	260	0	145	1	115	1	59	0	50	1	9	1	319	0
